"id","note","code","name","reconcile","user_type_id:id","chart_template_id:id"
"lt_acc_5600","","5600","5600 Kitų ilgalaikių investicijų ir paskolų palūkanų pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5601","","5601","5601 Kitų ilgalaikių investicijų ir paskolų perleidimo pelnas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5604","","5604","5604 Dividendų pajamos iš įmonių grupei nepriklausančių ir neasocijuotų įmonių","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5609","","5609","5609 Kitos ilgalaikių investicijų ir paskolų pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58","","58","58 KITOS PALŪKANŲ IR PANAŠIOS PAJAMOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5802","","5802","5802 Kitos palūkanų pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58021","","58021","58021 Palūkanų už trumpalaikes įmonių grupės ir asocijuotųjų įmonių skolas pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58022","","58022","58022 Palūkanų už trumpalaikes kitų asmenų skolas pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58023","","58023","58023 Palūkanų už indėlius pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58024","","58024","58024 Palūkanų už sąskaitas bankuose pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58025","","58025","58025 Lizingo palūkanų pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58026","","58026","58026 Palūkanų už trumpalaikius vertybinius popierius pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58027","","58027","58027 Palūkanų už išsimokėtinai parduotas prekes pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58028","","58028","58028 Mokėtinų sumų diskontai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5803","","5803","5803 Teigiama valiutos kursų pokyčio įtaka","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58031","Toks valiutos kursų pokyčio skaidymas svarbus skaičiuojant operatyvinius pinigų srautus. 58031 ir 58032 sąskaitos susijusios su pinigų srautais, o 58032 nedaro įtakos pinigų srautams.","58031","58031 Teigiama valiutos kursų pokyčio įtaka dėl skirtingo atsiskaitymų laiko","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58032","","58032","58032 Teigiama valiutos kursų pokyčio įtaka dėl valiutos konvertavimo","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58032","","58032","58032 Teigiama valiutos kursų pokyčio įtaka dėl valiutinių straipsnių perkainojimo","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5804","","5804","5804 Baudų ir delspinigių už pradelstas skolas pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58041","","58041","58041 Baudų ir delspinigių už pradelstas įmonių grupės ar asocijuotųjų įmonių trumpalaikes skolas pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58042","","58042","58042 Baudų ir delspinigių už pradelstas kitų įmonių trumpalaikes skolas pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5805","","5805","5805 Iš išvestinių finansinių priemonių atsiradęs pelnas ","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5808","","5808","5808 Investicijų tikrosios vertės padidėjimo pelnas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5809","","5809","5809 Trumpalaikių investicijų perleidimo pelnas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58091","","58091","58091 Trumpalaikių investicijų į įmonių grupės įmones ir asocijuotąsias įmones perleidimo pelnas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_58092","","58092","58092 Trumpalaikių investicijų į kitas įmones perleidimo pelnas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_5810","","5810","5810 Kitos finansinės ir investicinės veiklos pajamos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_59","","59","59 PELNO PASKIRSTYMAS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_590","Sąskaita naudojama tuomet, kai įmonė pelno paskirstymo sąskaitas uždaro tik metų pabaigoje (pvz., jose registruoja tarpinius dividendus). Tuomet ataskaitinio laikotarpio grynasis pelnas iš pradžių registruojamas šioje sąskaitoje. Po to bendra tvarka iškeliamas į 34 grupės sąskaitas.","590","590 Ataskaitinių metų grynasis pelnas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_591","","591","591 Praėjusių metų nepaskirstytasis pelnas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_592","","592","592 Pervedimai iš rezervų","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_593","","593","593 Nepadengti nuostoliai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_594","","594","594 Akcininkų įnašai nuostoliams padengti","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_595","","595","595 Akcijų priedų mažinimas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6","","6","6 SĄNAUDOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60","","60","60 GAMYBOS IŠLAIDOS IR PARDUOTŲ PREKIŲ SAVIKAINA","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600","","600","600 Parduotų prekių ir suteiktų paslaugų savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6000","PM tikslais detalizuojama pagal veiklas (dėl nuostolių perkėlimo reikalavimų).","6000","6000 Perparduotų prekių ir parduotos produkcijos savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6001","","6001","6001 Suteiktų paslaugų savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6002","","6002","6002 Pirkimai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6003","","6003","6003 Tiesioginės gamybinės išlaidos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60031","","60031","60031 Pagrindinės žaliavos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60032","","60032","60032 Tiesioginis darbo užmokestis","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600321","","600321","600321 Ataskaitinio laikotarpio darbo užmokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600322","","600322","600322 Kaupimų atostoginiams sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60033","","60033","60033 Socialinis draudimas nuo tiesioginio darbo užmokesčio","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600331","","600331","600331 Ataskaitinio laikotarpio VSD įmokos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600332","","600332","600332 Kaupimų VSD įmokoms sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60034","","60034","60034 Įmokos į Garantinį fondą nuo tiesioginio darbo užmokesčio","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600341","","600341","600341 Ataskaitinio laikotarpio įmokų į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600342","","600342","600342 Kaupimų įmokoms į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60038","","60038","60038 Kitos tiesioginės gamybinės išlaidos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6004","","6004","6004 Netiesioginės gamybinės išlaidos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60041","","60041","60041 Pagalbinės žaliavos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60042","","60042","60042 Pagalbinių darbininkų darbo užmokestis","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600421","","600421","600421 Ataskaitinio laikotarpio darbo užmokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600422","","600422","600422 Kaupimų atostoginiams sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60043","","60043","60043 Socialinis draudimas nuo pagalbinių darbininkų darbo užmokesčio","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600431","","600431","600431 Ataskaitinio laikotarpio VSD įmokos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600432","","600432","600432 Kaupimų VSD įmokoms sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60044","","60044","60044 Įmokos į Garantinį fondą nuo pagalbinių darbininkų darbo užmokesčio","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600441","","600441","600441 Ataskaitinio laikotarpio įmokų į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600442","","600442","600442 Kaupimų įmokoms į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60045","","60045","60045 Gamybos įrengimų nusidėvėjimas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600450","","600450","600450 Gamybos įrengimų nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6004501","","6004501","6004501 Gamybos įrengimų įsigijimo savikainos nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6004502","","6004502","6004502 Gamybos įrengimų perkainotosios dalies nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600452","","600452","600452 Dotacijų ir subsidijų, susijusių su ilgalaikiu turtu, amortizuota dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60046","","60046","60046 Gamybinių pastatų nusidėvėjimas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600460","","600460","600460 Gamybinių pastatų nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6004601","","6004601","6004601 Gamybinių pastatų įsigijimo savikainos nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6004602","","6004602","6004602 Gamybinių pastatų perkainotosios dalies nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_600462","","600462","600462 Dotacijų ir subsidijų, susijusių su ilgalaikiu turtu, amortizuota dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60047","","60047","60047 Netiesioginės paslaugos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60048","","60048","60048 Kitos netiesioginės gamybinės išlaidos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6005","","6005","6005 Atsargų (padidėjimas) sumažėjimas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60051","","60051","60051 Žaliavos ir komplektuojamieji gaminiai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60052","","60052","60052 Nebaigta gamyba","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60053","","60053","60053 Pagaminta produkcija","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_60054","","60054","60054 Pirktos prekės, skirtos perparduoti","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_609","","609","609 Nuolaidos, grąžinimai","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6090","","6090","6090 Pirkimų diskontai (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6091","","6091","6091 Pirkimų diskontų praradimas","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6092","","6092","6092 Pirkimų nuolaidos (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6093","","6093","6093 Pirktų prekių grąžinimai (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6094","","6094","6094 Pirktų prekių nukainojimai (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_61","","61","61 SĄNAUDOS DĖL BIOLOGINIO TURTO TIKROSIOS VERTĖS POKYČIO","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62","","62","62 PARDAVIMŲ SĄNAUDOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6200","","6200","6200 Komisinių tretiesiems asmenims sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6201","","6201","6201 Prekybos pastatų ir įrangos vertės nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62011","","62011","62011 Prekybos pastatų ir įrangos įsigijimo savikainos nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62012","","62012","62012 Prekybos pastatų ir įrangos perkainotosios dalies nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62013","","62013","62013 Dotacijų ir subsidijų, susijusių su ilgalaikiu prekybinės paskirties turtu, amortizuota dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6202","","6202","6202 Paslaugų ir prekių reklamos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6203","","6203","6203 Darbuotojų darbo užmokesčio ir su juo susijusios sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62030","","62030","62030 Darbuotojų darbo užmokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62301","","62301","62301 Ataskaitinio laikotarpio darbo užmokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_620302","","620302","620302 Kaupimų atostoginiams sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62031","","62031","62031 Socialinis draudimas nuo darbuotojų darbo užmokesčio","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_620311","","620311","620311 Ataskaitinio laikotarpio VSD įmokos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_620312","","620312","620312 Kaupimų VSD įmokoms sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62032","","62032","62032 Įmokos į Garantinį fondą nuo darbuotojų darbo užmokesčio","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_620321","","620321","620321 Ataskaitinio laikotarpio įmokų į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_620322","","620322","620322 Kaupimų įmokoms į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6204","","6204","6204 Atidėjinių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62041","Sąskaita naudojama, kai sudaromas atidėjinys pirktų prekių garantiniam remontui.","62041","62041 Atidėjinių garantiniam parduotų prekių remontui sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62042","","62042","62042 Garantinio parduotų prekių remonto sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6208","","6208","6208 Kitos pardavimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62082","","62082","62082 Baudos ir netesybos už nekokybiškų prekių pardavimą","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62083","","62083","62083 Prekybinių atsargų draudimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_62084","","62084","62084 Prekių nurašymo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_620841","","620841","620841 Natūralios prekių netekties nurašymo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_620842","","620842","620842 Kitos prekių nurašymo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6209","","6209","6209 Gautos nuolaidos (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63","","63","63 BENDROSIOS IR ADMINISTRACINĖS SĄNAUDOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6300","","6300","6300 Nuomos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6301","","6301","6301 Turto remonto ir eksploatavimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63011","","63011","63011 Remonto sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630111","","630111","630111 Savo turto remonto sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630112","","630112","630112 Naudojamo trečiųjų asmenų turto remonto sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63012","","63012","63012 Eksploatavimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6302","","6302","6302 Mokėjimų tretiesiems asmenims sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63021","","63021","63021 Elektros energijos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63022","","63022","63022 Ryšių paslaugų sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63023","","63023","63023 Kuro sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63024","","63024","63024 Transporto paslaugų sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63025","","63025","63025 Juridinių paslaugų sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63026","","63026","63026 Komunalinių paslaugų sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6303","","6303","6303 Draudimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6304","","6304","6304 Darbuotojų darbo užmokestis ir su juo susijusios sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63040","","63040","63040 Darbo užmokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630401","","630401","630401 Ataskaitinio laikotarpio darbo užmokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630402","","630402","630402 Kaupimų atostoginiams sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630403","","630403","630403 Darbo užmokesčio sąnaudų kompensuota dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63041","","63041","63041 Socialinio draudimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630411","","630411","630411 Ataskaitinio laikotarpio VSD įmokos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630412","","630412","630412 Kaupimų VSD įmokoms sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630413","","630413","630413 Socialinio draudimo įmokų kompensuota dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63042","","63042","63042 Įmokų į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630421","","630421","630421 Ataskaitinio laikotarpio įmokų į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630422","","630422","630422 Kaupimų įmokoms į Garantinį fondą sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63044","","63044","63044 Kitų išmokų darbuotojams sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630441","","630441","630441 Kompensacijos darbuotojams","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630442","","630442","630442 Dovanos, pašalpos darbuotojams","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630443","","630443","630443 Kitos išmokos darbuotojams","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6305","","6305","6305 Tantjemos ir kitos panašios išmokos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6306","","6306","6306 Ilgalaikio materialiojo turto vertės nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63061","Į šią sąskaitą įrašoma ir kapitalizuotų remonto išlaidų nusidėvėjimo sąnaudų suma.","63061","63061 Ilgalaikio materialiojo turto įsigijimo savikainos nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63062","","63062","63062 Ilgalaikio materialiojo turto perkainotosios dalies nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63069","","63069","63069 Dotacijų ir subsidijų, susijusių su ilgalaikiu materialiuoju tur-tu, amortizuota dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6307","","6307","6307 Nematerialiojo turto vertės amortizacijos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63071","","63071","63071 Nematerialiojo turto įsigijimo savikainos nusidėvėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63079","","63079","63079 Dotacijų ir subsidijų, susijusių su nematerialiuoju turtu, amortizuota dalis (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6308","","6308","6308 Veiklos mokesčių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63080","","63080","63080 Nekilnojamojo turto mokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63081","","63081","63081 Neatskaitomo PVM sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630811","","630811","630811 Neatskaitomo PVM sąnaudos nuo leidžiamų atskaitymų","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630812","","630812","630812 Neatskaitomo PVM sąnaudos nuo neleidžiamų atskaitymų","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63082","Šią sąskaitą galima detalizuoti pagal taršos šaltinius - iš mobilių taršos šaltinių, stacionarių šaltinių, pakuotės.","63082","63082 Aplinkos teršimo mokesčio sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63083","","63083","63083 Kitų mokesčių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630831","GPM sąnaudos, kai jis ne išskaičiuojamas, bet apskaičiuojamas, pavyzdžiui, nuo pajamų natūra.","630831","630831 Neišskaityto (įmonės lėšomis sumokėto) GPM sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630832","VSD ir PSD įmokos, kurios turėtų būti išskaitytos iš darbuotojo pajamų, bet apskaičiuotos ir sumokėtos įmonės lėšomis.","630832","630832 Neišskaitytų (įmonės lėšomis sumokėtų) VSD ir PSD įmokų sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_630833","","630833","630833 Baudos už neteisingą mokesčių apskaičiavimą","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6309","","6309","6309 Turto vertės sumažėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63090","","63090","63090 Abejotinų skolų sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63091","","63091","63091 Atsargų vertės sumažėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63092","","63092","63092 Nematerialiojo turto vertės sumažėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63093","","63093","63093 Ilgalaikio materialiojo turto vertės sumažėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63094","","63094","63094 Kito turto vertės sumažėjimo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6310","","6310","6310 Atidėjinių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6311","","6311","6311 Baudų ir delspinigių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6312","","6312","6312 Įvairios bendrosios ir administracinės sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63121","Sąskaita nenaudojama prekių natūralios netekties sąnaudoms registruoti.","63121","63121 Atsargų nurašymo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_631211","","631211","631211 Atsargų natūralios netekties sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_631212","","631212","631212 Kitos atsargų nurašymo sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63122","","63122","63122 Reprezentacinės sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63123","","63123","63123 Įmonės reklamos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63124","","63124","63124 Suteikta labdara ir parama","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63125","","63125","63125 Dienpinigių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63126","","63126","63126 Komandiruočių sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_63129","","63129","63129 Kitos įvairios bendrosios sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6313","","6313","6313 Gautos nuolaidos (-)","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_64","","64","64 KITÕS VEIKLOS SĄNAUDOS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6400","","6400","6400 Nuostolis dėl ilgalaikio turto perleidimo bei likvidavimo","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_6401","","6401","6401 Kitos kitõs veiklos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_64012","","64012","64012 Tipinei veiklai nepriskirtų pardavimų ir paslaugų teikimo savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_640121","","640121","640121 Pagal lizingo sutartis parduodamo turto savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_640129","","640129","640129 Kitos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_64013","","64013","64013 Tarpininkavimo veiklos sąnaudos","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_64014","","64014","64014 Nebaigtų vykdyti sutarčių savikaina","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
"lt_acc_65","","65","65 PELNO PASKIRSTYMAS","1","account.data_account_type_expenses","l10n_lt_account_chart_template"
